date,solar_radiation_wm2,precipitation_mm,wind_direction_degrees,wind_speed_ms,gust_speed_ms,air_temperature_c,vapor_pressure_kpa,atm_pressure_kpa,vpd_kpa
8/12/23 06:00,0,1.004,61.6,0.5,1.08,18.1,2.028,97.67,0.05
8/12/23 07:00,0,0.63,68.6,0.57,0.85,18.2,2.043,97.7,0.04
8/12/23 08:00,6.5,0.443,74.3,0.57,0.95,18.2,2.052,97.69,0.04
8/12/23 09:00,27.5,0.17,70.3,0.59,0.99,19.2,2.162,97.68,0.06
8/12/23 10:00,39.4,0.187,72.7,0.6,1.23,20.6,2.371,97.66,0.06
8/12/23 11:00,43.6,0.187,94.4,0.61,1.41,21.9,2.578,97.65,0.04
8/12/23 12:00,52.3,0.187,107.1,0.58,1.44,22.9,2.716,97.63,0.08
8/12/23 13:00,42,0.153,130.2,0.7,1.57,24.2,2.801,97.64,0.22
8/12/23 14:00,41.1,0.153,150.2,0.44,1.29,25.1,2.899,97.56,0.29
8/12/23 15:00,35.2,0.085,145.7,0.28,0.94,25.4,2.692,97.55,0.55
8/12/23 16:00,26.6,0.085,292.2,0.2,0.89,24.8,2.554,97.5,0.57
8/12/23 17:00,8.4,0.051,306.6,0.18,1.52,24,2.561,97.47,0.43
8/12/23 18:00,0.4,0.068,174.2,0.2,0.55,22.9,2.577,97.47,0.22
8/12/23 19:00,0,0.034,153.6,0.35,2.02,21.8,2.487,97.46,0.13
8/12/23 20:00,0,0.051,126.5,0.22,0.63,21.1,2.379,97.53,0.12
8/12/23 21:00,0,0.051,124.2,0.46,1.97,20.7,2.353,97.61,0.08
8/12/23 22:00,0,0.034,35.4,0.31,0.76,20,2.271,97.56,0.06
8/12/23 23:00,0,0.034,35,0.38,0.66,20,2.263,97.6,0.07
8/13/23 00:00,0,0.017,25.9,0.39,0.72,19.8,2.259,97.61,0.05
8/13/23 01:00,0,0.017,21.7,0.44,0.79,19.6,2.231,97.61,0.05
8/13/23 02:00,0,0.034,12.1,0.41,0.63,19.5,2.22,97.67,0.05
8/13/23 03:00,0,0.017,10,0.45,0.69,19.6,2.225,97.7,0.05
8/13/23 04:00,0,0.017,27,0.36,0.75,19.4,2.212,97.73,0.04
8/13/23 05:00,0,0.017,34.9,0.46,0.68,19.5,2.221,97.75,0.04
8/13/23 06:00,0,0.017,15,0.41,0.73,19.5,2.222,97.8,0.04
8/13/23 07:00,0.1,0.017,14.9,0.4,0.72,19.6,2.233,97.88,0.04
8/13/23 08:00,6.8,0.017,19.3,0.52,0.82,19.6,2.248,97.94,0.03
8/13/23 09:00,31.9,0.017,23.5,0.56,0.91,19.7,2.286,97.99,0.01
8/13/23 10:00,33.8,0.017,27.6,0.5,1.33,19.9,2.321,98.03,0
8/13/23 11:00,43.2,0.017,359,0.42,1.02,20.3,2.364,98.04,0.02
8/13/23 12:00,53.2,0.017,323.4,1.54,2.9,22.1,2.494,98.07,0.17
8/13/23 13:00,45.1,0.017,350,1.8,2.93,23.4,2.413,98.09,0.46
8/13/23 14:00,34.7,0.017,314.6,0.39,1.67,24.2,2.219,98.08,0.81
8/13/23 15:00,27.3,0.017,208.9,0.3,0.85,24.2,2.254,98.08,0.77
8/13/23 16:00,83.2,0.034,214.2,0.24,0.78,24.4,2.288,98.06,0.77
8/13/23 17:00,19,0.017,227.4,0.2,0.65,24.5,2.287,98.04,0.78
8/13/23 18:00,12.3,0.017,196.4,0.22,0.82,24.4,2.32,98.02,0.74
8/13/23 19:00,8.4,0,232.1,0.19,0.55,24,2.297,98.02,0.69
8/13/23 20:00,0,0.017,240.6,0.18,0.49,23.1,2.273,98.07,0.56
8/13/23 21:00,0,0.017,280.2,0.22,0.56,21.7,2.257,98.08,0.34
8/13/23 22:00,0,0,300.9,0.14,0.35,20.3,2.142,98.1,0.24
8/13/23 23:00,0,0.017,240.1,0.11,0.31,19.6,2.068,98.15,0.21
8/14/23 00:00,0,0.017,273,0.25,0.53,19.4,2.067,98.13,0.18
8/14/23 01:00,0,0,251.9,0.21,0.52,19.4,2.087,98.12,0.16
8/14/23 02:00,0,0,112,0.14,0.37,19.5,2.122,98.11,0.15
8/14/23 03:00,0,0,52.9,0.16,0.36,19.4,2.119,98.05,0.13
8/14/23 04:00,0,0,6.9,0.21,0.42,19.3,2.111,98.05,0.13
8/14/23 05:00,0,0.017,27.2,0.19,0.43,19.1,2.098,97.99,0.11
8/14/23 06:00,0,0,31.5,0.17,0.38,19,2.083,97.94,0.11
8/14/23 07:00,0,0.017,32.6,0.2,0.45,19,2.086,97.99,0.1
8/14/23 08:00,2,0,43.6,0.2,0.54,19.2,2.112,98.04,0.11
8/14/23 09:00,18,0,53,0.2,0.47,19.8,2.207,98.04,0.1
8/14/23 10:00,24.2,0,54.5,0.15,0.38,21.1,2.318,98.03,0.18
8/14/23 11:00,40.3,0.017,79.3,0.27,1.2,22.8,2.407,98.01,0.37
8/14/23 12:00,35.5,0,173.9,0.33,0.94,24.2,2.407,97.96,0.61
8/14/23 13:00,17.9,0,216.1,0.17,0.59,23.8,2.459,97.91,0.48
8/14/23 14:00,18.7,0.017,162.2,0.11,0.47,23.2,2.525,97.86,0.31
8/14/23 15:00,4.5,0,235.6,0.25,0.63,22.6,2.481,97.8,0.27
8/14/23 16:00,5.9,0,278.2,0.16,0.63,22,2.444,97.79,0.2
8/14/23 17:00,11.8,0.017,173.3,0.3,0.83,21.1,2.343,97.7,0.16
8/14/23 18:00,7.4,0,193.3,0.28,0.94,20.3,2.225,97.61,0.16
8/14/23 19:00,0.1,0,187.2,0.3,0.84,20,2.198,97.58,0.14
8/14/23 20:00,0,0,205.8,0.34,1.02,19.8,2.182,97.51,0.13
8/14/23 21:00,0,0,163.7,0.2,0.53,19.7,2.178,97.48,0.12
8/14/23 22:00,0,0,53.6,0.2,0.48,19.7,2.194,97.52,0.1
8/14/23 23:00,0,0,39.1,0.18,0.41,19.5,2.196,97.56,0.07
8/15/23 00:00,0,0,55.4,0.24,0.52,19.3,2.162,97.5,0.08
8/15/23 01:00,0,0,42.6,0.27,0.53,19.2,2.147,97.48,0.08
8/15/23 02:00,0,0,57.8,0.25,0.44,19.1,2.142,97.44,0.07
8/15/23 03:00,0,0,65.4,0.25,0.49,19.1,2.142,97.4,0.07
8/15/23 04:00,0,0,52.8,0.29,0.65,19.1,2.14,97.39,0.06
8/15/23 05:00,0,0,63.3,0.32,0.67,19.1,2.147,97.39,0.06
8/15/23 06:00,0,0,65,0.28,0.62,19.1,2.147,97.38,0.06
8/15/23 07:00,0,0.017,68.7,0.31,0.6,19.1,2.155,97.4,0.05
8/15/23 08:00,0.1,0,68.6,0.3,0.67,19.3,2.176,97.43,0.06
8/15/23 09:00,7.3,0,62.8,0.3,0.74,19.7,2.232,97.46,0.06
8/15/23 10:00,31.4,0,55.1,0.36,1.04,20.7,2.377,97.45,0.06
8/15/23 11:00,35,0,48.9,0.33,1.13,21.3,2.508,97.48,0.03
8/15/23 12:00,25.6,0,32.8,0.33,0.91,21.4,2.414,97.5,0.13
8/15/23 13:00,40.5,0,291.7,0.39,1.51,22.7,2.308,97.48,0.45
8/15/23 14:00,35.2,0,243.9,0.42,1.18,23.4,2.196,97.47,0.69
8/15/23 15:00,29.2,0,239,0.41,1.33,23.3,2.189,97.49,0.67
8/15/23 16:00,45.3,0,224,0.4,1.29,23,2.148,97.49,0.67
8/15/23 17:00,17.8,0,205.2,0.34,1.25,22.8,2.16,97.46,0.62
8/15/23 18:00,10.5,0,207,0.38,1.16,22.3,2.149,97.46,0.54
8/15/23 19:00,6.5,0,225.5,0.4,1.16,22.2,2.091,97.45,0.59
8/15/23 20:00,0,0,258.1,0.34,0.99,21.6,1.985,97.48,0.6
8/15/23 21:00,0,0,291.7,0.23,0.66,21,1.968,97.59,0.51
8/15/23 22:00,0,0,32.3,0.14,0.45,20.2,1.979,97.67,0.38
8/15/23 23:00,0,0,57.2,0.14,0.77,19.8,1.967,97.72,0.35
8/16/23 00:00,0,0,24.2,0.15,0.77,18.9,1.953,97.77,0.23
8/16/23 01:00,0,0,16.4,0.25,0.83,18.6,1.955,97.76,0.19
8/16/23 02:00,0,0,275.3,0.26,0.9,18.9,1.972,97.75,0.22
8/16/23 03:00,0,0,339.3,0.37,0.83,18.6,1.978,97.75,0.16
8/16/23 04:00,0,0,357.9,0.27,0.52,18.2,1.963,97.77,0.13
8/16/23 05:00,0,0,26.1,0.28,0.47,18.2,1.973,97.8,0.12
8/16/23 06:00,0,0,50.1,0.21,0.58,18.1,1.972,97.85,0.1
8/16/23 07:00,0,0,60.9,0.16,0.39,18,1.968,97.93,0.1
8/16/23 08:00,10.7,0,54.4,0.2,0.43,18.1,1.981,97.99,0.09
8/16/23 09:00,15.5,0,50.4,0.13,0.42,18.5,2.004,98.04,0.13
8/16/23 10:00,19,0,19.9,0.16,0.8,19.2,2.047,98.08,0.17
8/16/23 11:00,18.4,0,240.6,0.23,0.57,19.6,2.074,98.12,0.2
8/16/23 12:00,23.7,0,180.8,0.22,0.67,20,2.092,98.12,0.25
8/16/23 13:00,29.9,0,197.6,0.29,0.68,20.4,2.08,98.11,0.31
8/16/23 14:00,24.8,0,192.8,0.24,0.68,20.8,2.123,98.09,0.33
8/16/23 15:00,25,0,223.5,0.16,0.42,20.8,2.173,98.08,0.28
8/16/23 16:00,30.9,0,219.1,0.19,0.63,21.5,2.186,98.04,0.37
8/16/23 17:00,23.2,0,215.5,0.2,0.66,21.9,2.204,98.03,0.42
8/16/23 18:00,11,0,255.6,0.13,0.43,21.6,2.216,98.03,0.36
8/16/23 19:00,9,0,223.3,0.14,0.5,21.6,2.218,98.02,0.36
8/16/23 20:00,0,0,194.3,0.09,0.28,21,2.195,98.01,0.28
8/16/23 21:00,0,0,326,0.11,0.42,19.4,2.087,98.02,0.17
8/16/23 22:00,0,0,345.9,0.29,0.55,18.6,2.011,98.07,0.13
8/16/23 23:00,0,0,13,0.41,0.63,18,1.95,98.11,0.11
8/17/23 00:00,0,0,29.1,0.29,0.51,17.4,1.886,98.08,0.1
8/17/23 01:00,0,0,55.6,0.11,0.39,16.9,1.837,98.02,0.09
8/17/23 02:00,0,0,78.7,0.16,0.36,16.6,1.796,97.98,0.09
8/17/23 03:00,0,0,20,0.15,0.38,16.3,1.767,97.94,0.08
8/17/23 04:00,0,0,84,0.1,0.35,16.5,1.786,97.93,0.09
8/17/23 05:00,0,0,115.7,0.12,0.37,16.9,1.836,97.91,0.08
8/17/23 06:00,0,0,298.5,0.11,0.33,16.9,1.858,97.89,0.07
8/17/23 07:00,0,0,299.8,0.14,0.38,16.9,1.854,97.88,0.07
8/17/23 08:00,1.7,0,115.8,0.14,0.52,17.1,1.874,97.87,0.08
8/17/23 09:00,23.3,0,87.3,0.19,0.46,17.7,1.956,97.83,0.07
8/17/23 10:00,40.8,0,70.2,0.26,0.83,19.7,2.162,97.81,0.13
8/17/23 11:00,45,0,323.7,0.27,1.1,21.5,2.247,97.75,0.31
8/17/23 12:00,56.9,0,233.2,0.3,0.97,22.5,2.217,97.69,0.51
8/17/23 13:00,36,0,223.6,0.29,2.09,22.9,2.197,97.63,0.59
8/17/23 14:00,33.2,0,228.8,0.38,1.76,23.3,2.169,97.55,0.68
8/17/23 15:00,33.4,0,229.2,0.38,1.08,23.4,2.148,97.5,0.74
8/17/23 16:00,26.8,0,215.4,0.31,0.85,23.7,2.17,97.46,0.75
8/17/23 17:00,20.3,0,232.8,0.33,1.15,23.5,2.183,97.43,0.71
8/17/23 18:00,11.5,0,219.2,0.26,0.62,23.3,2.163,97.42,0.7
8/17/23 19:00,7.5,0,226.2,0.23,0.54,22.8,2.165,97.39,0.61
8/17/23 20:00,0.4,0,233.3,0.25,0.59,22.2,2.183,97.37,0.5
8/17/23 21:00,0,0,292.7,0.15,0.39,21.3,2.184,97.36,0.34
8/17/23 22:00,0,0,96.4,0.21,1.06,20.4,2.104,97.31,0.29
8/17/23 23:00,0,0,202.2,0.16,0.67,20,2.076,97.31,0.26
8/18/23 00:00,0,0,180.2,0.33,1.84,19.6,2.077,97.34,0.21
8/18/23 01:00,0,0,27.8,0.45,0.92,18,1.952,97.43,0.11
8/18/23 02:00,0,0,27.6,0.26,0.66,17.8,1.929,97.43,0.1
8/18/23 03:00,0,0,41.1,0.2,0.49,17.7,1.926,97.41,0.09
8/18/23 04:00,0,0,31.1,0.27,0.6,17.6,1.927,97.43,0.08
8/18/23 05:00,0,0,48,0.25,0.53,17.4,1.906,97.46,0.08
8/18/23 06:00,0,0,64.8,0.23,0.68,17.3,1.897,97.5,0.07
8/18/23 07:00,0,0,32.1,0.17,0.56,17.1,1.877,97.56,0.07
8/18/23 08:00,7.3,0,318,0.2,0.62,16.8,1.832,97.65,0.07
8/18/23 09:00,25.1,0,153,0.27,0.94,16.9,1.814,97.71,0.11
8/18/23 10:00,43.1,0,157.9,0.45,1.91,17.4,1.75,97.78,0.24
8/18/23 11:00,46.7,0,183,0.54,1.69,18.3,1.658,97.83,0.44
8/18/23 12:00,56.4,0,175.4,0.49,1.64,19,1.65,97.89,0.55
8/18/23 13:00,43.8,0,128.8,0.37,1.96,19.6,1.617,97.89,0.67
8/18/23 14:00,31.1,0,135.3,0.3,1.45,19.4,1.636,97.89,0.62
8/18/23 15:00,30.6,0,50.4,0.31,1.4,19.7,1.634,97.89,0.66
8/18/23 16:00,98.4,0,320.7,0.38,1.36,20.3,1.635,97.88,0.74
8/18/23 17:00,20.7,0,313,0.35,1.45,20.6,1.611,97.9,0.81
8/18/23 18:00,14.7,0,329.6,0.32,1.24,20.5,1.557,97.92,0.86
8/18/23 19:00,3.3,0,13.3,0.29,1.13,20.1,1.496,97.95,0.85
8/18/23 20:00,0.2,0,70.7,0.3,0.68,19,1.576,97.99,0.62
8/18/23 21:00,0,0,16.5,0.58,1.15,16.7,1.508,98.06,0.39
8/18/23 22:00,0,0,29.3,0.57,1.03,14.8,1.442,98.15,0.24
8/18/23 23:00,0,0,8.2,0.69,1.19,13.7,1.4,98.22,0.16
8/19/23 00:00,0,0,17.5,0.9,1.22,12.8,1.354,98.23,0.12
8/19/23 01:00,0,0,33.4,0.65,1.02,12.1,1.31,98.26,0.1
8/19/23 02:00,0,0,44.1,0.42,0.75,11.5,1.269,98.27,0.09
8/19/23 03:00,0,0,22.3,0.56,1.04,11.1,1.242,98.26,0.08
8/19/23 04:00,0,0,17.2,0.69,1.08,11,1.24,98.27,0.08
8/19/23 05:00,0,0,20.3,0.7,1.27,10.8,1.233,98.31,0.07
8/19/23 06:00,0,0,21.1,0.94,1.28,10.6,1.213,98.34,0.06
8/19/23 07:00,0,0,13.1,0.92,1.21,10.4,1.196,98.4,0.06
8/19/23 08:00,13,0,19.5,0.86,1.19,10.6,1.211,98.46,0.06
8/19/23 09:00,32.6,0,51.9,0.35,0.82,12.1,1.332,98.5,0.08
8/19/23 10:00,47,0,22.8,0.37,0.83,14.8,1.55,98.5,0.14
8/19/23 11:00,43.2,0,2,0.3,0.82,17.7,1.665,98.5,0.35
8/19/23 12:00,67.9,0,140.4,0.31,0.99,19.5,1.687,98.51,0.58
8/19/23 13:00,40.4,0,315.5,0.33,1.43,20.5,1.634,98.48,0.78
8/19/23 14:00,34.1,0,223.3,0.46,1.52,21.2,1.609,98.45,0.91
8/19/23 15:00,32.4,0,229.6,0.43,1.13,21.7,1.634,98.41,0.96
8/19/23 16:00,80.1,0,199.1,0.39,1.1,22,1.665,98.37,0.98
8/19/23 17:00,15.2,0,208,0.4,1.03,22.2,1.655,98.34,1.02
8/19/23 18:00,6.3,0,206.8,0.39,0.87,22.2,1.722,98.31,0.95
8/19/23 19:00,0,0,254.8,0.25,0.67,21.4,1.757,98.3,0.79
8/19/23 20:00,0,0,3.4,0.2,0.42,19.8,1.824,98.3,0.49
8/19/23 21:00,0,0,9.9,0.25,0.72,18.1,1.784,98.34,0.29
8/19/23 22:00,0,0,14.9,0.69,1.07,16.6,1.68,98.37,0.2
8/19/23 23:00,0,0,32.3,0.46,0.75,15.5,1.608,98.4,0.15
8/20/23 00:00,0,0,34.3,0.33,0.84,14.8,1.558,98.39,0.13
8/20/23 01:00,0,0,10.4,0.62,1.02,14.4,1.528,98.42,0.11
8/20/23 02:00,0,0,21.2,0.91,1.17,14.1,1.506,98.45,0.1
8/20/23 03:00,0,0,18.1,0.84,1.03,13.8,1.483,98.46,0.09
8/20/23 04:00,0,0,23.2,0.81,1.08,13.5,1.466,98.46,0.08
8/20/23 05:00,0,0,32.4,0.61,0.99,13.3,1.452,98.51,0.08
8/20/23 06:00,0,0,46.2,0.49,0.7,13.1,1.437,98.51,0.07
8/20/23 07:00,0,0,45.6,0.46,0.66,12.9,1.42,98.54,0.07
8/20/23 08:00,10.2,0,52.4,0.42,0.6,13.1,1.435,98.59,0.07
8/20/23 09:00,29.6,0,31.7,0.51,0.74,14.4,1.546,98.6,0.09
8/20/23 10:00,41.1,0,155.9,0.2,0.47,16.7,1.777,98.61,0.12
8/20/23 11:00,42.8,0,164.8,0.21,0.8,19.6,1.98,98.6,0.3
8/20/23 12:00,86.5,0,190.1,0.35,0.89,22,2.066,98.61,0.57
8/20/23 13:00,37.8,0,215.6,0.37,0.93,23.6,2.056,98.55,0.85
8/20/23 14:00,33.8,0,204.4,0.27,0.94,24.6,2.079,98.5,1
8/20/23 15:00,27.3,0,236.6,0.33,1.04,25.3,2.089,98.44,1.14
8/20/23 16:00,76.3,0,217.3,0.42,1.39,25.8,2.067,98.42,1.25
8/20/23 17:00,12.4,0,234.8,0.45,1.11,26,2.036,98.4,1.31
8/20/23 18:00,4.9,0,244.7,0.34,0.92,25.6,2.019,98.38,1.25
8/20/23 19:00,0,0,251.2,0.18,0.77,24.4,2.148,98.38,0.9
8/20/23 20:00,0,0,235.8,0.24,0.51,22.8,2.168,98.41,0.6
8/20/23 21:00,0,0,282.3,0.33,0.63,21.1,2.059,98.47,0.44
8/20/23 22:00,0,0,339.7,0.18,0.42,19.9,1.994,98.51,0.33
8/20/23 23:00,0,0,220.6,0.12,0.31,19.1,1.946,98.54,0.26
8/21/23 00:00,0,0,301.1,0.2,0.53,18.5,1.91,98.56,0.22
8/21/23 01:00,0,0,339.2,0.38,0.59,18,1.886,98.57,0.18
8/21/23 02:00,0,0,14.6,0.48,0.67,17.7,1.869,98.56,0.16
8/21/23 03:00,0,0,20.4,0.39,0.58,17.5,1.865,98.54,0.14
8/21/23 04:00,0,0,29.8,0.3,0.48,17.4,1.861,98.53,0.12
8/21/23 05:00,0,0,47.7,0.17,0.38,17.3,1.863,98.57,0.11
8/21/23 06:00,0,0,145.3,0.24,0.43,17.2,1.863,98.59,0.1
8/21/23 07:00,0,0,153.9,0.18,0.38,17.3,1.869,98.61,0.1
8/21/23 08:00,3.3,0,145.3,0.16,0.36,17.4,1.89,98.65,0.1
8/21/23 09:00,19.5,0,73.8,0.16,0.37,18.2,1.978,98.66,0.1
8/21/23 10:00,27,0,59.7,0.18,0.39,19.7,2.174,98.66,0.12
8/21/23 11:00,43.9,0,81.3,0.19,0.69,22.2,2.391,98.67,0.29
8/21/23 12:00,65.1,0,189.2,0.24,0.88,24.5,2.589,98.63,0.49
8/21/23 13:00,41.6,0,253.6,0.27,0.89,25.9,2.69,98.6,0.65
8/21/23 14:00,41.3,0,156.8,0.28,0.9,27,2.776,98.58,0.79
8/21/23 15:00,36.4,0,155.5,0.32,0.98,27.7,2.808,98.51,0.91
8/21/23 16:00,71,0,210.8,0.25,1.12,28.1,2.777,98.45,1.01
8/21/23 17:00,17.9,0,193,0.27,0.99,28.2,2.764,98.42,1.06
8/21/23 18:00,13.8,0,319.2,0.18,0.6,27.5,2.792,98.41,0.88
8/21/23 19:00,6.7,0,188.8,0.23,0.95,27,2.813,98.42,0.74
8/21/23 20:00,0,0,207.5,0.25,0.74,26.3,2.777,98.46,0.64
8/21/23 21:00,0,0,32.8,0.18,0.52,24.7,2.683,98.48,0.42
8/21/23 22:00,0,0,57.2,0.15,0.6,23.3,2.54,98.52,0.31
8/21/23 23:00,0,0,286.3,0.2,0.67,22.1,2.384,98.56,0.27
8/22/23 00:00,0,0,352.5,0.15,0.39,20.9,2.259,98.59,0.21
8/22/23 01:00,0,0,307.4,0.12,0.39,19.8,2.141,98.6,0.17
8/22/23 02:00,0,0,330,0.2,0.55,19,2.05,98.61,0.14
8/22/23 03:00,0,0,340.2,0.36,0.65,18.5,1.993,98.61,0.13
8/22/23 04:00,0,0,15,0.45,0.87,18,1.948,98.59,0.11
8/22/23 05:00,0,0,22.6,0.39,0.6,17.6,1.905,98.6,0.11
8/22/23 06:00,0,0,35.8,0.27,0.65,17.5,1.892,98.64,0.11
8/22/23 07:00,0,0,63.6,0.21,0.48,17.3,1.873,98.67,0.1
8/22/23 08:00,9.5,0,89.2,0.24,0.55,17.2,1.849,98.71,0.11
8/22/23 09:00,27.9,0,351.6,0.35,1.31,17.9,1.828,98.74,0.23
8/22/23 10:00,37.1,0,239.6,0.44,1.44,19,1.821,98.74,0.38
8/22/23 11:00,54.7,0,264,0.38,1.23,20.2,1.841,98.76,0.52
8/22/23 12:00,146,0,231,0.61,2.34,21.1,1.687,98.75,0.81
8/22/23 13:00,40.4,0,226.5,0.56,1.78,22,1.576,98.71,1.06
8/22/23 14:00,32.6,0,193.5,0.58,1.68,22.6,1.534,98.66,1.21
8/22/23 15:00,33.8,0,201.2,0.64,1.47,23,1.532,98.65,1.27
8/22/23 16:00,81.7,0,203.5,0.56,1.62,23.3,1.539,98.61,1.33
8/22/23 17:00,12.8,0,224.8,0.48,1.48,23.5,1.544,98.56,1.35
8/22/23 18:00,11.1,0,200.5,0.38,1.3,23.1,1.557,98.54,1.27
8/22/23 19:00,0,0,219.5,0.26,0.8,21.8,1.716,98.56,0.89
8/22/23 20:00,0,0,4.5,0.3,0.62,20.2,1.772,98.55,0.6
8/22/23 21:00,0,0,18.6,0.31,0.65,18.3,1.739,98.6,0.36
8/22/23 22:00,0,0,12.1,0.69,1.03,16.8,1.662,98.64,0.26
8/22/23 23:00,0,0,26.6,0.65,1.03,15.9,1.603,98.63,0.2
8/23/23 00:00,0,0,41.7,0.45,0.8,15.2,1.552,98.6,0.17
8/23/23 01:00,0,0,15.6,0.36,0.9,14.7,1.523,98.58,0.14
8/23/23 02:00,0,0,17.8,0.62,0.96,14.3,1.498,98.57,0.13
8/23/23 03:00,0,0,17.5,0.71,1.32,14.2,1.504,98.55,0.12
8/23/23 04:00,0,0,24,0.9,1.23,14,1.496,98.55,0.1
8/23/23 05:00,0,0,18.9,0.84,1.16,13.7,1.476,98.55,0.09
8/23/23 06:00,0,0,23.9,0.81,1.2,13.7,1.472,98.61,0.09
8/23/23 07:00,0,0,25.9,0.73,1.06,14.1,1.519,98.63,0.09
8/23/23 08:00,0,0,20.5,0.6,0.87,14.7,1.573,98.66,0.1
8/23/23 09:00,12.3,0,42.9,0.41,0.91,15.6,1.662,98.63,0.11
8/23/23 10:00,18.3,0,134,0.27,0.66,16.9,1.728,98.59,0.2
8/23/23 11:00,35.3,0,50.5,0.34,1.02,18.3,1.801,98.52,0.3
8/23/23 12:00,40.6,0,178.1,0.24,0.8,19.7,1.873,98.47,0.42
8/23/23 13:00,33.5,0,296.3,0.23,0.57,20.8,1.898,98.43,0.56
8/23/23 14:00,21.9,0,293,0.28,0.93,21.1,1.932,98.42,0.56
8/23/23 15:00,12.6,0,322.3,0.26,0.61,20.7,1.987,98.48,0.45
8/23/23 16:00,15.5,0,168.7,0.22,0.59,20,2.078,98.43,0.26
8/23/23 17:00,0.3,0,178.7,0.34,1.56,19.6,2.104,98.26,0.18
8/23/23 18:00,0,0,324.7,0.52,1.43,18.5,2,97.87,0.13
8/23/23 19:00,0.4,0,335,0.27,0.9,18.5,1.992,97.91,0.14
8/23/23 20:00,0,0,159.4,0.28,0.86,18.8,2.024,98.17,0.14
8/23/23 21:00,0,0,76,0.27,0.74,18.3,2.011,98.2,0.1
8/23/23 22:00,0,0,342.9,0.23,0.67,18.3,2.013,98.05,0.09
8/23/23 23:00,0,0,103.6,0.37,1.13,18.7,2.076,98.02,0.08
8/24/23 00:00,0,0,111.3,0.48,1.3,18.8,2.105,97.98,0.06
8/24/23 01:00,0,0,106.7,0.39,0.91,18.7,2.1,97.94,0.05
8/24/23 02:00,0,0,94.3,0.34,0.66,18.4,2.074,97.91,0.04
8/24/23 03:00,0,0,102.6,0.34,0.8,18.3,2.051,97.88,0.05
8/24/23 04:00,0,0,99.7,0.37,0.8,18.2,2.042,97.84,0.05
8/24/23 05:00,0,0,99.4,0.26,0.59,18.2,2.041,97.81,0.04
8/24/23 06:00,0,0,97.6,0.3,0.63,18.4,2.06,97.84,0.05
8/24/23 07:00,0,0,100.6,0.29,0.72,18.5,2.079,97.93,0.04
8/24/23 08:00,0,0,107,0.38,0.85,18.5,2.085,97.89,0.04
8/24/23 09:00,0,0,106.8,0.35,0.69,18.8,2.118,97.92,0.05
8/24/23 10:00,9.6,0,93.4,0.28,0.57,19.1,2.168,97.96,0.04
8/24/23 11:00,25.6,0,94.4,0.38,0.81,19.7,2.256,97.93,0.04
8/24/23 12:00,35.4,0,98.3,0.42,1.17,20.4,2.366,97.91,0.03
8/24/23 13:00,35.9,0,109.5,0.38,1.13,21.2,2.439,97.87,0.08
8/24/23 14:00,32.7,0,159.6,0.29,0.89,22.4,2.539,97.87,0.17
8/24/23 15:00,32.1,0,202.4,0.39,1.02,23.6,2.548,97.85,0.36
8/24/23 16:00,34.2,0,178.6,0.27,0.85,24.6,2.584,97.81,0.5
8/24/23 17:00,23.4,0,146.6,0.19,0.64,25.1,2.62,97.78,0.56
8/24/23 18:00,17.5,0,156.6,0.19,0.68,25,2.663,97.82,0.5
8/24/23 19:00,2.4,0,90,0.16,0.45,24.4,2.649,97.87,0.41
8/24/23 20:00,0,0,101.6,0.14,0.45,23.5,2.618,97.85,0.28
8/24/23 21:00,0,0,333.7,0.2,0.49,22.6,2.559,97.82,0.18
8/24/23 22:00,0,0,48.7,0.23,0.56,22,2.509,97.81,0.14
8/24/23 23:00,0,0,50,0.19,0.52,21.8,2.48,97.7,0.12
8/25/23 00:00,0,0,58.1,0.25,0.66,21.9,2.499,97.72,0.12
8/25/23 01:00,0,0,61,0.49,2.21,21.9,2.511,97.71,0.11
8/25/23 02:00,0,0,68,0.67,2.14,21.4,2.488,97.69,0.06
8/25/23 03:00,0,0,121.6,0.57,1.43,20.7,2.375,97.74,0.07
8/25/23 04:00,0,0,84.4,0.44,0.82,20.5,2.345,97.61,0.06
8/25/23 05:00,0,0,65.6,0.36,0.74,20.4,2.326,97.64,0.06
8/25/23 06:00,0,0,65.3,0.47,0.78,20.2,2.314,97.61,0.05
8/25/23 07:00,0,0,42.1,0.51,1.19,19.9,2.279,97.64,0.04
8/25/23 08:00,3.8,0,64.7,0.53,0.89,19.8,2.252,97.66,0.05
8/25/23 09:00,17.2,0,72.3,0.55,1.04,20.3,2.317,97.66,0.06
8/25/23 10:00,31.4,0,72.3,0.57,1.42,21,2.441,97.67,0.05
8/25/23 11:00,32.5,0,103,0.59,1.24,22.2,2.58,97.7,0.09
8/25/23 12:00,29.5,0,107.7,0.38,1.17,22.9,2.696,97.69,0.09
8/25/23 13:00,29.7,0,151.6,0.3,0.79,23.7,2.793,97.68,0.14
8/25/23 14:00,18.9,0,198.4,0.21,0.82,24.2,2.818,97.66,0.2
8/25/23 15:00,31.2,0,272.7,0.2,0.74,24.5,2.765,97.67,0.31
8/25/23 16:00,30.9,0,142.1,0.22,0.75,25.3,2.82,97.63,0.4
8/25/23 17:00,14.4,0,192.7,0.33,1.16,25.4,2.799,97.62,0.45
8/25/23 18:00,5.8,0,187.7,0.44,1.24,25.4,2.699,97.65,0.53
